BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7,9.6,50.5,Controller,Left
2,7,9.6,58,RugbyBall,Right
3,-7.25,9.6,49.5,Padella,Left
4,-4,9.6,43,BaseballBat,Right
5,4.7,11.871,51,Spoons,Left
6,-3,9.6,55,Stapler,Right

