BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,5.5,9.6,50.25,MechanicalGloves,Right
2,7.5,11.02,58,OfficeBin,Left
3,-1,12.5,57,EggBeater,Left
4,-0.5,9.6,58,Muffin,Left
5,-2.95,9.6,53,HTCViveController,Right
6,-6,9.6,44,PiggyBank,Right

