Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Gym,DeskLight,3.825616,2,8.455232
Gym,FirstAidKit,-4.387255,2,7.522459
Gym,Recorder,-6.824012,0.3,2.532582
Gym,Pinza,-0.1508227,0.3,10.73758
Gym,ShowerHead,6.153248,0.3,13.04591
Gym,TennisBall,-4.904363,0.3,15.81742

