BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,2.2,9.6,49,Clamps,Right
2,-5.25,9.6,43.75,Matrioshka,Left
3,-3.66,9.6,57.675,Microphone,Right
4,7.5,9.6,58,CinRoll,Left
5,-3.4,9.6,52.25,Basket,Left
6,7,9.6,52,Bread,Left

