Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
LivingRoom,Spoons,-1.01722,0.3,16.61119
LivingRoom,Teacup,-0.747786,0.3,13.38529
LivingRoom,PencilSharpener,-3.001628,0.3,10.80128
LivingRoom,Muffin,-6.525051,0.3,2.359451
LivingRoom,Kettle,7.481685,0.3,11.82781
LivingRoom,RugbyBall,5.75077,0.3,6.433383

