"SubjectNo","Context","Group","CurRating","RoomOrder","Duration","SFHit","SHit","SrcHit","SFFalse","SFalse","SrcFalse","SFAcc","SAcc","SrcAcc"
"P19","Bedroom","Familiar",5,"First",NA,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.0555555555555556,0.0555555555555556,0.166666666666667,0.277777777777778,0.111111111111111
"P19","Classroom","Familiar",2,"Second",NA,0.5,0.333333333333333,0.166666666666667,0.166666666666667,0.0555555555555556,0.0555555555555556,0.333333333333333,0.277777777777778,0.111111111111111
"P19","Gym","Familiar",3,"Second",NA,0.833333333333333,0.5,0.333333333333333,0.166666666666667,0.0555555555555556,0.0555555555555556,0.666666666666667,0.444444444444444,0.277777777777778
"P19","Library","Novel",7,"Second",NA,1,0.666666666666667,0.5,0.166666666666667,0.0555555555555556,0.0555555555555556,0.833333333333333,0.611111111111111,0.444444444444444
"P19","LivingRoom","Novel",6,"First",NA,0.666666666666667,0.333333333333333,0.5,0.166666666666667,0.0555555555555556,0.0555555555555556,0.5,0.277777777777778,0.444444444444444
"P19","StorageRoom","Novel",6,"First",NA,1,0.5,0.333333333333333,0.166666666666667,0.0555555555555556,0.0555555555555556,0.833333333333333,0.444444444444444,0.277777777777778
"P20","Bedroom","Familiar",7,"Second",NA,0.666666666666667,0.666666666666667,0.5,0.222222222222222,0.222222222222222,0.0740740740740741,0.444444444444444,0.444444444444444,0.425925925925926
"P20","Classroom","Familiar",4,"First",NA,0.833333333333333,0.833333333333333,0.166666666666667,0.222222222222222,0.222222222222222,0.0740740740740741,0.611111111111111,0.611111111111111,0.0925925925925926
"P20","Gym","Familiar",3,"Second",NA,1,1,0.166666666666667,0.222222222222222,0.222222222222222,0.0740740740740741,0.777777777777778,0.777777777777778,0.0925925925925926
"P20","Library","Novel",2,"First",NA,0.833333333333333,0.833333333333333,0,0.222222222222222,0.222222222222222,0.0740740740740741,0.611111111111111,0.611111111111111,-0.0740740740740741
"P20","LivingRoom","Novel",5,"First",NA,0.833333333333333,0.833333333333333,0.666666666666667,0.222222222222222,0.222222222222222,0.0740740740740741,0.611111111111111,0.611111111111111,0.592592592592593
"P20","StorageRoom","Novel",6,"Second",NA,0.5,0.333333333333333,0.166666666666667,0.222222222222222,0.222222222222222,0.0740740740740741,0.277777777777778,0.111111111111111,0.0925925925925926
"P22","Bedroom","Novel",5,"Second",NA,0.833333333333333,0.5,0.166666666666667,0,0,0,0.833333333333333,0.5,0.166666666666667
"P22","Classroom","Novel",7,"Second",NA,0.666666666666667,0.333333333333333,0.166666666666667,0,0,0,0.666666666666667,0.333333333333333,0.166666666666667
"P22","Library","Familiar",2,"First",NA,0.833333333333333,0.5,0.166666666666667,0,0,0,0.833333333333333,0.5,0.166666666666667
"P22","LivingRoom","Familiar",3,"First",NA,0.5,0.166666666666667,0,0,0,0,0.5,0.166666666666667,0
"P23","Bedroom","Novel",6,"First",NA,0.666666666666667,0.5,0.166666666666667,0.333333333333333,0.111111111111111,0.0925925925925926,0.333333333333333,0.388888888888889,0.0740740740740741
"P23","Classroom","Novel",5,"First",NA,0.666666666666667,0.666666666666667,0,0.333333333333333,0.111111111111111,0.0925925925925926,0.333333333333333,0.555555555555556,-0.0925925925925926
"P23","Gym","Novel",6,"First",NA,0.666666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0.111111111111111,0.0925925925925926,0.333333333333333,0.555555555555556,0.0740740740740741
"P23","Library","Familiar",4,"Second",NA,1,1,0.166666666666667,0.333333333333333,0.111111111111111,0.0925925925925926,0.666666666666667,0.888888888888889,0.0740740740740741
"P23","LivingRoom","Familiar",4,"Second",NA,1,0.666666666666667,0.166666666666667,0.333333333333333,0.111111111111111,0.0925925925925926,0.666666666666667,0.555555555555556,0.0740740740740741
"P23","StorageRoom","Familiar",7,"Second",NA,0.833333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.111111111111111,0.0925925925925926,0.5,0.555555555555556,0.240740740740741
"P24","Bedroom","Novel",6,"Second",NA,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0.037037037037037,0.5,0.166666666666667,0.12962962962963
"P24","Classroom","Novel",6,"Second",NA,0.833333333333333,0.5,0.333333333333333,0.166666666666667,0,0.037037037037037,0.666666666666667,0.5,0.296296296296296
"P24","Gym","Novel",7,"First",NA,0.5,0.333333333333333,0.166666666666667,0.166666666666667,0,0.037037037037037,0.333333333333333,0.333333333333333,0.12962962962963
"P24","Library","Familiar",2,"First",NA,1,0.666666666666667,0.5,0.166666666666667,0,0.037037037037037,0.833333333333333,0.666666666666667,0.462962962962963
"P24","LivingRoom","Familiar",4,"First",NA,1,0.5,0.166666666666667,0.166666666666667,0,0.037037037037037,0.833333333333333,0.5,0.12962962962963
"P24","StorageRoom","Familiar",3,"Second",NA,0.5,0,0.333333333333333,0.166666666666667,0,0.037037037037037,0.333333333333333,0,0.296296296296296
"P26","Bedroom","Novel",6,"First",NA,0.833333333333333,0.5,0.666666666666667,0.166666666666667,0.111111111111111,0.0740740740740741,0.666666666666667,0.388888888888889,0.592592592592593
"P26","Classroom","Novel",5,"First",NA,1,1,0.166666666666667,0.166666666666667,0.111111111111111,0.0740740740740741,0.833333333333333,0.888888888888889,0.0925925925925926
"P26","Gym","Novel",6,"First",NA,0.666666666666667,0.5,0.5,0.166666666666667,0.111111111111111,0.0740740740740741,0.5,0.388888888888889,0.425925925925926
"P26","Library","Familiar",3,"Second",NA,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.111111111111111,0.0740740740740741,0.166666666666667,0.222222222222222,0.0925925925925926
"P26","LivingRoom","Familiar",2,"Second",NA,0.5,0.333333333333333,0.333333333333333,0.166666666666667,0.111111111111111,0.0740740740740741,0.333333333333333,0.222222222222222,0.259259259259259
"P26","StorageRoom","Familiar",1,"Second",NA,0.833333333333333,0.666666666666667,0.333333333333333,0.166666666666667,0.111111111111111,0.0740740740740741,0.666666666666667,0.555555555555556,0.259259259259259
"P27","Bedroom","Novel",6,"First",NA,1,1,0.5,0.277777777777778,0,0.0185185185185185,0.722222222222222,1,0.481481481481482
"P27","Classroom","Novel",6,"First",NA,1,0.833333333333333,0.666666666666667,0.277777777777778,0,0.0185185185185185,0.722222222222222,0.833333333333333,0.648148148148148
"P27","Gym","Novel",5,"First",NA,1,1,0.333333333333333,0.277777777777778,0,0.0185185185185185,0.722222222222222,1,0.314814814814815
"P27","Library","Familiar",2,"Second",NA,1,1,0.166666666666667,0.277777777777778,0,0.0185185185185185,0.722222222222222,1,0.148148148148148
"P27","LivingRoom","Familiar",4,"Second",NA,1,0.666666666666667,0.166666666666667,0.277777777777778,0,0.0185185185185185,0.722222222222222,0.666666666666667,0.148148148148148
"P27","StorageRoom","Familiar",3,"Second",NA,0.833333333333333,0.666666666666667,0.166666666666667,0.277777777777778,0,0.0185185185185185,0.555555555555556,0.666666666666667,0.148148148148148
"P28","Bedroom","Novel",6,"First",NA,1,1,0.333333333333333,0,0,0,1,1,0.333333333333333
"P28","Classroom","Novel",7,"First",NA,0.5,0.5,0.166666666666667,0,0,0,0.5,0.5,0.166666666666667
"P28","Gym","Novel",6,"First",NA,0.166666666666667,0.166666666666667,0,0,0,0,0.166666666666667,0.166666666666667,0
"P28","Library","Familiar",2,"Second",NA,0.5,0.5,0.166666666666667,0,0,0,0.5,0.5,0.166666666666667
"P28","LivingRoom","Familiar",1,"Second",NA,0.5,0.5,0.166666666666667,0,0,0,0.5,0.5,0.166666666666667
"P28","StorageRoom","Familiar",1,"Second",NA,0.5,0.333333333333333,0.333333333333333,0,0,0,0.5,0.333333333333333,0.333333333333333
"P29","Bedroom","Novel",5,"First",NA,1,0.333333333333333,0.5,0.0555555555555556,0,0.0185185185185185,0.944444444444444,0.333333333333333,0.481481481481482
"P29","Classroom","Novel",6,"First",NA,1,0.333333333333333,0.166666666666667,0.0555555555555556,0,0.0185185185185185,0.944444444444444,0.333333333333333,0.148148148148148
"P29","Gym","Novel",4,"First",NA,0.833333333333333,0.166666666666667,0.5,0.0555555555555556,0,0.0185185185185185,0.777777777777778,0.166666666666667,0.481481481481482
"P29","Library","Familiar",2,"Second",NA,0.833333333333333,0.5,0.5,0.0555555555555556,0,0.0185185185185185,0.777777777777778,0.5,0.481481481481482
"P29","LivingRoom","Familiar",3,"Second",NA,0.833333333333333,0.5,0.5,0.0555555555555556,0,0.0185185185185185,0.777777777777778,0.5,0.481481481481482
"P29","StorageRoom","Familiar",1,"Second",NA,1,0.833333333333333,0.333333333333333,0.0555555555555556,0,0.0185185185185185,0.944444444444444,0.833333333333333,0.314814814814815
"P30","Bedroom","Familiar",5,"Second",NA,0.833333333333333,0.5,0.166666666666667,0.318181818181818,0.136363636363636,0.0909090909090909,0.515151515151515,0.363636363636364,0.0757575757575758
"P30","Classroom","Familiar",4,"First",NA,0.833333333333333,0.5,0.333333333333333,0.318181818181818,0.136363636363636,0.0909090909090909,0.515151515151515,0.363636363636364,0.242424242424242
"P30","Gym","Familiar",5,"Second",NA,0.5,0.5,0.166666666666667,0.318181818181818,0.136363636363636,0.0909090909090909,0.181818181818182,0.363636363636364,0.0757575757575758
